h3_cell,timestamp,u,v
86190938fffffff,2018-08-01T12:00:00,7.257,0.5423
86190938fffffff,2018-08-01T13:00:00,7.5879,0.2951
86190938fffffff,2018-08-01T14:00:00,7.9226,0.0494
86190938fffffff,2018-08-01T15:00:00,8.2599,-0.1868
86190938fffffff,2018-08-01T16:00:00,8.5994,-0.4048
86190938fffffff,2018-08-01T17:00:00,8.9409,-0.5951
86190938fffffff,2018-08-01T18:00:00,9.2844,-0.7478
86190938fffffff,2018-08-01T19:00:00,9.6298,-0.853
86190938fffffff,2018-08-01T20:00:00,9.9765,-0.9013
86190938fffffff,2018-08-01T21:00:00,10.3228,-0.8838
86190938fffffff,2018-08-01T22:00:00,10.6657,-0.793
86190938fffffff,2018-08-01T23:00:00,11.0006,-0.623
86190938fffffff,2018-08-02T00:00:00,11.3212,-0.3699
86190938fffffff,2018-08-02T01:00:00,11.6198,-0.0325
86190938fffffff,2018-08-02T02:00:00,11.8874,0.3877
86190938fffffff,2018-08-02T03:00:00,12.1143,0.8859
86190938fffffff,2018-08-02T04:00:00,12.291,1.4542
86190938fffffff,2018-08-02T05:00:00,12.4088,2.0815
86190938fffffff,2018-08-02T06:00:00,12.4607,2.7539
86190938fffffff,2018-08-02T07:00:00,12.4421,3.4552
86190938fffffff,2018-08-02T08:00:00,12.3513,4.168
86190938fffffff,2018-08-02T09:00:00,12.1901,4.8742
86190938fffffff,2018-08-02T10:00:00,11.9634,5.5564
86190938fffffff,2018-08-02T11:00:00,11.679,6.1985
86190938fffffff,2018-08-02T12:00:00,11.3475,6.7865
86190938fffffff,2018-08-02T13:00:00,10.9805,7.3092
86190938fffffff,2018-08-02T14:00:00,10.5907,7.7583
86190938fffffff,2018-08-02T15:00:00,10.1907,8.1287
86190938fffffff,2018-08-02T16:00:00,9.792,8.4179
86190938fffffff,2018-08-02T17:00:00,9.4044,8.6262
86190938fffffff,2018-08-02T18:00:00,9.0358,8.7559
86190938fffffff,2018-08-02T19:00:00,8.6918,8.8111
86190938fffffff,2018-08-02T20:00:00,8.3756,8.7971
86190938fffffff,2018-08-02T21:00:00,8.0883,8.7201
86190938fffffff,2018-08-02T22:00:00,7.8288,8.5866
86190938fffffff,2018-08-02T23:00:00,7.5947,8.404
86190938fffffff,2018-08-03T00:00:00,7.3825,8.1792
86190938fffffff,2018-08-03T01:00:00,7.1879,7.9196
86190938fffffff,2018-08-03T02:00:00,7.0065,7.6322
86190938fffffff,2018-08-03T03:00:00,6.8339,7.324
86190938fffffff,2018-08-03T04:00:00,6.6663,7.0015
86190938fffffff,2018-08-03T05:00:00,6.5007,6.6708
86190938fffffff,2018-08-03T06:00:00,6.3347,6.3375
86190938fffffff,2018-08-03T07:00:00,6.1672,6.0066
86190938fffffff,2018-08-03T08:00:00,5.9978,5.6823
86190938fffffff,2018-08-03T09:00:00,5.827,5.3681
86190938fffffff,2018-08-03T10:00:00,5.656,5.0668
86190938fffffff,2018-08-03T11:00:00,5.4868,4.7805
86190938fffffff,2018-08-03T12:00:00,5.3217,4.5106
86190938fffffff,2018-08-03T13:00:00,5.1634,4.258
86190938fffffff,2018-08-03T14:00:00,5.0148,4.0228
86190938fffffff,2018-08-03T15:00:00,4.8788,3.805
86190938fffffff,2018-08-03T16:00:00,4.7583,3.6041
86190938fffffff,2018-08-03T17:00:00,4.656,3.4193
86190938fffffff,2018-08-03T18:00:00,4.5745,3.2495
86190938fffffff,2018-08-03T19:00:00,4.5161,3.0934
86190938fffffff,2018-08-03T20:00:00,4.4829,2.9492
86190938fffffff,2018-08-03T21:00:00,4.4768,2.8152
86190938fffffff,2018-08-03T22:00:00,4.4992,2.6891
86190938fffffff,2018-08-03T23:00:00,4.5513,2.5683
86190ba9fffffff,2018-08-01T00:00:00,5.8496,3.3643
86190ba9fffffff,2018-08-01T01:00:00,5.9594,3.199
86190ba9fffffff,2018-08-01T02:00:00,6.1004,3.0279
86190ba9fffffff,2018-08-01T03:00:00,6.272,2.8477
86190ba9fffffff,2018-08-01T04:00:00,6.4725,2.6555
86190ba9fffffff,2018-08-01T05:00:00,6.6998,2.4486
86190ba9fffffff,2018-08-01T06:00:00,6.9514,2.2249
86190ba9fffffff,2018-08-01T07:00:00,7.2241,1.9831
86190ba9fffffff,2018-08-01T08:00:00,7.5143,1.7229
86190ba9fffffff,2018-08-01T09:00:00,7.8186,1.4454
86190ba9fffffff,2018-08-01T10:00:00,8.1334,1.1532
86190ba9fffffff,2018-08-01T11:00:00,8.4556,0.8502
86190ba9fffffff,2018-08-01T12:00:00,8.7827,0.5419
86190ba9fffffff,2018-08-01T13:00:00,9.1127,0.2354
86190ba9fffffff,2018-08-01T14:00:00,9.4447,-0.0612
86190ba9fffffff,2018-08-01T15:00:00,9.7783,-0.3385
86190ba9fffffff,2018-08-01T16:00:00,10.1141,-0.5866
86190ba9fffffff,2018-08-01T17:00:00,10.4526,-0.795
86190ba9fffffff,2018-08-01T18:00:00,10.7945,-0.9533
86190ba9fffffff,2018-08-01T19:00:00,11.1401,-1.0513
86190ba9fffffff,2018-08-01T20:00:00,11.4887,-1.0794
86190ba9fffffff,2018-08-01T21:00:00,11.8381,-1.0292
86190ba9fffffff,2018-08-01T22:00:00,12.1845,-0.8937
86190ba9fffffff,2018-08-01T23:00:00,12.5225,-0.6681
86190ba9fffffff,2018-08-02T00:00:00,12.8446,-0.3497
86190ba9fffffff,2018-08-02T01:00:00,13.1418,0.0611
86190ba9fffffff,2018-08-02T02:00:00,13.4041,0.5609
86190ba9fffffff,2018-08-02T03:00:00,13.6209,1.1428
86190ba9fffffff,2018-08-02T04:00:00,13.7823,1.7966
86190ba9fffffff,2018-08-02T05:00:00,13.8794,2.5089
86190ba9fffffff,2018-08-02T06:00:00,13.9057,3.2637
86190ba9fffffff,2018-08-02T07:00:00,13.8573,4.043
86190ba9fffffff,2018-08-02T08:00:00,13.7339,4.8277
86190ba9fffffff,2018-08-02T09:00:00,13.5386,5.5988
86190ba9fffffff,2018-08-02T10:00:00,13.2777,6.3382
86190ba9fffffff,2018-08-02T11:00:00,12.9605,7.0296
86190ba9fffffff,2018-08-02T12:00:00,12.5987,7.6592
86190ba9fffffff,2018-08-02T13:00:00,12.2049,8.2164
86190ba9fffffff,2018-08-02T14:00:00,11.7924,8.6936
86190ba9fffffff,2018-08-02T15:00:00,11.374,9.0862
86190ba9fffffff,2018-08-02T16:00:00,10.961,9.393
86190ba9fffffff,2018-08-02T17:00:00,10.563,9.6147
86190ba9fffffff,2018-08-02T18:00:00,10.1873,9.7546
86190ba9fffffff,2018-08-02T19:00:00,9.8388,9.8172
86190ba9fffffff,2018-08-02T20:00:00,9.5201,9.8084
86190ba9fffffff,2018-08-02T21:00:00,9.2313,9.7348
86190ba9fffffff,2018-08-02T22:00:00,8.9711,9.6037
86190ba9fffffff,2018-08-02T23:00:00,8.7363,9.4225
86190ba9fffffff,2018-08-03T00:00:00,8.5232,9.1986
86190ba9fffffff,2018-08-03T01:00:00,8.3272,8.9398
86190ba9fffffff,2018-08-03T02:00:00,8.1438,8.6532
86190ba9fffffff,2018-08-03T03:00:00,7.9687,8.346
86190ba9fffffff,2018-08-03T04:00:00,7.7982,8.0247
86190ba9fffffff,2018-08-03T05:00:00,7.6296,7.6955
86190ba9fffffff,2018-08-03T06:00:00,7.4607,7.3639
86190ba9fffffff,2018-08-03T07:00:00,7.2906,7.0346
86190ba9fffffff,2018-08-03T08:00:00,7.1193,6.7116
86190ba9fffffff,2018-08-03T09:00:00,6.9475,6.3983
86190ba9fffffff,2018-08-03T10:00:00,6.7767,6.097
86190ba9fffffff,2018-08-03T11:00:00,6.6091,5.8094
86190ba9fffffff,2018-08-03T12:00:00,6.4472,5.5367
86190ba9fffffff,2018-08-03T13:00:00,6.2938,5.2792
86190ba9fffffff,2018-08-03T14:00:00,6.1521,5.037
86190ba9fffffff,2018-08-03T15:00:00,6.025,4.8097
86190ba9fffffff,2018-08-03T16:00:00,5.9156,4.5963
86190ba9fffffff,2018-08-03T17:00:00,5.8267,4.3957
86190ba9fffffff,2018-08-03T18:00:00,5.7609,4.2066
86190ba9fffffff,2018-08-03T19:00:00,5.7207,4.0273
86190ba9fffffff,2018-08-03T20:00:00,5.7079,3.8558
86190ba9fffffff,2018-08-03T21:00:00,5.7244,3.6898
86190ba9fffffff,2018-08-03T22:00:00,5.7714,3.5269
86190ba9fffffff,2018-08-03T23:00:00,5.8496,3.3643
86190ba8fffffff,2018-08-01T00:00:00,5.9349,3.3973
86190ba8fffffff,2018-08-01T01:00:00,6.0439,3.2326
86190ba8fffffff,2018-08-01T02:00:00,6.1843,3.0622
86190ba8fffffff,2018-08-01T03:00:00,6.3553,2.8829
86190ba8fffffff,2018-08-01T04:00:00,6.5554,2.6916
86190ba8fffffff,2018-08-01T05:00:00,6.7826,2.4856
86190ba8fffffff,2018-08-01T06:00:00,7.0342,2.2627
86190ba8fffffff,2018-08-01T07:00:00,7.3072,2.0215
86190ba8fffffff,2018-08-01T08:00:00,7.5981,1.7618
86190ba8fffffff,2018-08-01T09:00:00,7.9033,1.4844
86190ba8fffffff,2018-08-01T10:00:00,8.2192,1.1918
86190ba8fffffff,2018-08-01T11:00:00,8.5426,0.8879
86190ba8fffffff,2018-08-01T12:00:00,8.8709,0.5782
86190ba8fffffff,2018-08-01T13:00:00,9.2022,0.2696
86190ba8fffffff,2018-08-01T14:00:00,9.5352,-0.0299
86190ba8fffffff,2018-08-01T15:00:00,9.8697,-0.3108
86190ba8fffffff,2018-08-01T16:00:00,10.2059,-0.5632
86190ba8fffffff,2018-08-01T17:00:00,10.5446,-0.7766
86190ba8fffffff,2018-08-01T18:00:00,10.8864,-0.9404
86190ba8fffffff,2018-08-01T19:00:00,11.2316,-1.0443
86190ba8fffffff,2018-08-01T20:00:00,11.5795,-1.0786
86190ba8fffffff,2018-08-01T21:00:00,11.9283,-1.0347
86190ba8fffffff,2018-08-01T22:00:00,12.2743,-0.9055
86190ba8fffffff,2018-08-01T23:00:00,12.6121,-0.6858
86190ba8fffffff,2018-08-02T00:00:00,12.9344,-0.3728
86190ba8fffffff,2018-08-02T01:00:00,13.2323,0.0336
86190ba8fffffff,2018-08-02T02:00:00,13.4958,0.5301
86190ba8fffffff,2018-08-02T03:00:00,13.7143,1.1101
86190ba8fffffff,2018-08-02T04:00:00,13.8777,1.7637
86190ba8fffffff,2018-08-02T05:00:00,13.9769,2.4775
86190ba8fffffff,2018-08-02T06:00:00,14.005,3.2357
86190ba8fffffff,2018-08-02T07:00:00,13.958,4.0203
86190ba8fffffff,2018-08-02T08:00:00,13.8352,4.812
86190ba8fffffff,2018-08-02T09:00:00,13.6392,5.5917
86190ba8fffffff,2018-08-02T10:00:00,13.3765,6.3408
86190ba8fffffff,2018-08-02T11:00:00,13.0561,7.0428
86190ba8fffffff,2018-08-02T12:00:00,12.6897,7.6835
86190ba8fffffff,2018-08-02T13:00:00,12.2901,8.2517
86190ba8fffffff,2018-08-02T14:00:00,11.8709,8.7395
86190ba8fffffff,2018-08-02T15:00:00,11.445,9.1422
86190ba8fffffff,2018-08-02T16:00:00,11.0242,9.4581
86190ba8fffffff,2018-08-02T17:00:00,10.6185,9.688
86190ba8fffffff,2018-08-02T18:00:00,10.2356,9.8348
86190ba8fffffff,2018-08-02T19:00:00,9.8808,9.9031
86190ba8fffffff,2018-08-02T20:00:00,9.5567,9.8987
86190ba8fffffff,2018-08-02T21:00:00,9.2639,9.8284
86190ba8fffffff,2018-08-02T22:00:00,9.0011,9.6993
86190ba8fffffff,2018-08-02T23:00:00,8.7652,9.5188
86190ba8fffffff,2018-08-03T00:00:00,8.5524,9.2947
86190ba8fffffff,2018-08-03T01:00:00,8.358,9.0345
86190ba8fffffff,2018-08-03T02:00:00,8.1774,8.7456
86190ba8fffffff,2018-08-03T03:00:00,8.006,8.4352
86190ba8fffffff,2018-08-03T04:00:00,7.8401,8.11
86190ba8fffffff,2018-08-03T05:00:00,7.6764,7.7764
86190ba8fffffff,2018-08-03T06:00:00,7.5127,7.4398
86190ba8fffffff,2018-08-03T07:00:00,7.3479,7.1054
86190ba8fffffff,2018-08-03T08:00:00,7.1817,6.7772
86190ba8fffffff,2018-08-03T09:00:00,7.0147,6.4587
86190ba8fffffff,2018-08-03T10:00:00,6.8484,6.1524
86190ba8fffffff,2018-08-03T11:00:00,6.6847,5.8603
86190ba8fffffff,2018-08-03T12:00:00,6.5261,5.5834
86190ba8fffffff,2018-08-03T13:00:00,6.3756,5.3224
86190ba8fffffff,2018-08-03T14:00:00,6.2361,5.0771
86190ba8fffffff,2018-08-03T15:00:00,6.1107,4.8472
86190ba8fffffff,2018-08-03T16:00:00,6.0024,4.6318
86190ba8fffffff,2018-08-03T17:00:00,5.9142,4.4298
86190ba8fffffff,2018-08-03T18:00:00,5.8487,4.2397
86190ba8fffffff,2018-08-03T19:00:00,5.8083,4.0597
86190ba8fffffff,2018-08-03T20:00:00,5.7953,3.8879
86190ba8fffffff,2018-08-03T21:00:00,5.8112,3.722
86190ba8fffffff,2018-08-03T22:00:00,5.8574,3.5594
86190ba8fffffff,2018-08-03T23:00:00,5.9349,3.3973
86190ba0fffffff,2018-08-01T00:00:00,5.6817,3.2774
86190ba0fffffff,2018-08-01T01:00:00,5.7901,3.1151
86190ba0fffffff,2018-08-01T02:00:00,5.9296,2.9472
86190ba0fffffff,2018-08-01T03:00:00,6.0995,2.7706
86190ba0fffffff,2018-08-01T04:00:00,6.2983,2.5824
86190ba0fffffff,2018-08-01T05:00:00,6.5239,2.3797
86190ba0fffffff,2018-08-01T06:00:00,6.7737,2.1606
86190ba0fffffff,2018-08-01T07:00:00,7.0445,1.9236
86190ba0fffffff,2018-08-01T08:00:00,7.333,1.6687
86190ba0fffffff,2018-08-01T09:00:00,7.6355,1.3967
86190ba0fffffff,2018-08-01T10:00:00,7.9487,1.1102
86190ba0fffffff,2018-08-01T11:00:00,8.2695,0.8132
86190ba0fffffff,2018-08-01T12:00:00,8.5953,0.511
86190ba0fffffff,2018-08-01T13:00:00,8.9244,0.2106
86190ba0fffffff,2018-08-01T14:00:00,9.2556,-0.0798
86190ba0fffffff,2018-08-01T15:00:00,9.5889,-0.3511
86190ba0fffffff,2018-08-01T16:00:00,9.9245,-0.5933
86190ba0fffffff,2018-08-01T17:00:00,10.2631,-0.7962
86190ba0fffffff,2018-08-01T18:00:00,10.6053,-0.9493
86190ba0fffffff,2018-08-01T19:00:00,10.9512,-1.0427
86190ba0fffffff,2018-08-01T20:00:00,11.3001,-1.0669
86190ba0fffffff,2018-08-01T21:00:00,11.6498,-1.0135
86190ba0fffffff,2018-08-01T22:00:00,11.9965,-0.8759
86190ba0fffffff,2018-08-01T23:00:00,12.3344,-0.6491
86190ba0fffffff,2018-08-02T00:00:00,12.6562,-0.3308
86190ba0fffffff,2018-08-02T01:00:00,12.9528,0.0786
86190ba0fffffff,2018-08-02T02:00:00,13.2144,0.5755
86190ba0fffffff,2018-08-02T03:00:00,13.4305,1.153
86190ba0fffffff,2018-08-02T04:00:00,13.5912,1.8008
86190ba0fffffff,2018-08-02T05:00:00,13.688,2.5056
86190ba0fffffff,2018-08-02T06:00:00,13.7145,3.2514
86190ba0fffffff,2018-08-02T07:00:00,13.6671,4.0203
86190ba0fffffff,2018-08-02T08:00:00,13.5456,4.7937
86190ba0fffffff,2018-08-02T09:00:00,13.3533,5.5526
86190ba0fffffff,2018-08-02T10:00:00,13.0964,6.2793
86190ba0fffffff,2018-08-02T11:00:00,12.7845,6.9579
86190ba0fffffff,2018-08-02T12:00:00,12.4289,7.5749
86190ba0fffffff,2018-08-02T13:00:00,12.0422,8.1199
86190ba0fffffff,2018-08-02T14:00:00,11.6373,8.5857
86190ba0fffffff,2018-08-02T15:00:00,11.2267,8.9679
86190ba0fffffff,2018-08-02T16:00:00,10.8216,9.2654
86190ba0fffffff,2018-08-02T17:00:00,10.431,9.4791
86190ba0fffffff,2018-08-02T18:00:00,10.0621,9.6122
86190ba0fffffff,2018-08-02T19:00:00,9.7195,9.6693
86190ba0fffffff,2018-08-02T20:00:00,9.4055,9.6563
86190ba0fffffff,2018-08-02T21:00:00,9.1203,9.5797
86190ba0fffffff,2018-08-02T22:00:00,8.8623,9.4468
86190ba0fffffff,2018-08-02T23:00:00,8.6286,9.2648
86190ba0fffffff,2018-08-03T00:00:00,8.4151,9.0412
86190ba0fffffff,2018-08-03T01:00:00,8.2178,8.7835
86190ba0fffffff,2018-08-03T02:00:00,8.032,8.499
86190ba0fffffff,2018-08-03T03:00:00,7.8538,8.1945
86190ba0fffffff,2018-08-03T04:00:00,7.6796,7.8766
86190ba0fffffff,2018-08-03T05:00:00,7.5068,7.5512
86190ba0fffffff,2018-08-03T06:00:00,7.3336,7.2237
86190ba0fffffff,2018-08-03T07:00:00,7.1592,6.8988
86190ba0fffffff,2018-08-03T08:00:00,6.9836,6.5802
86190ba0fffffff,2018-08-03T09:00:00,6.8077,6.2712
86190ba0fffffff,2018-08-03T10:00:00,6.6331,5.9741
86190ba0fffffff,2018-08-03T11:00:00,6.4621,5.6906
86190ba0fffffff,2018-08-03T12:00:00,6.2971,5.4215
86190ba0fffffff,2018-08-03T13:00:00,6.141,5.1674
86190ba0fffffff,2018-08-03T14:00:00,5.997,4.9283
86190ba0fffffff,2018-08-03T15:00:00,5.8679,4.7037
86190ba0fffffff,2018-08-03T16:00:00,5.7567,4.4928
86190ba0fffffff,2018-08-03T17:00:00,5.6663,4.2947
86190ba0fffffff,2018-08-03T18:00:00,5.5992,4.1078
86190ba0fffffff,2018-08-03T19:00:00,5.5577,3.9306
86190ba0fffffff,2018-08-03T20:00:00,5.5438,3.7613
86190ba0fffffff,2018-08-03T21:00:00,5.559,3.5977
86190ba0fffffff,2018-08-03T22:00:00,5.6048,3.4373
86190ba0fffffff,2018-08-03T23:00:00,5.6817,3.2774
86190ba77ffffff,2018-08-01T00:00:00,3.9208,2.251
86190ba77ffffff,2018-08-01T01:00:00,3.9984,2.1435
86190ba77ffffff,2018-08-01T02:00:00,4.1063,2.0364
86190ba77ffffff,2018-08-01T03:00:00,4.2444,1.9265
86190ba77ffffff,2018-08-01T04:00:00,4.4119,1.8107
86190ba77ffffff,2018-08-01T05:00:00,4.6075,1.6857
86190ba77ffffff,2018-08-01T06:00:00,4.8295,1.5487
86190ba77ffffff,2018-08-01T07:00:00,5.0754,1.3974
86190ba77ffffff,2018-08-01T08:00:00,5.3425,1.2302
86190ba77ffffff,2018-08-01T09:00:00,5.6275,1.0467
86190ba77ffffff,2018-08-01T10:00:00,5.9274,0.8476
86190ba77ffffff,2018-08-01T11:00:00,6.2389,0.6353
86190ba77ffffff,2018-08-01T12:00:00,6.5593,0.4133
86190ba77ffffff,2018-08-01T13:00:00,6.8861,0.1869
86190ba77ffffff,2018-08-01T14:00:00,7.2177,-0.0377
86190ba77ffffff,2018-08-01T15:00:00,7.5529,-0.2526
86190ba77ffffff,2018-08-01T16:00:00,7.8912,-0.4493
86190ba77ffffff,2018-08-01T17:00:00,8.2325,-0.6187
86190ba77ffffff,2018-08-01T18:00:00,8.5767,-0.7513
86190ba77ffffff,2018-08-01T19:00:00,8.9234,-0.8375
86190ba77ffffff,2018-08-01T20:00:00,9.2716,-0.8684
86190ba77ffffff,2018-08-01T21:00:00,9.6194,-0.8357
86190ba77ffffff,2018-08-01T22:00:00,9.9633,-0.7325
86190ba77ffffff,2018-08-01T23:00:00,10.2984,-0.5535
86190ba77ffffff,2018-08-02T00:00:00,10.6182,-0.2956
86190ba77ffffff,2018-08-02T01:00:00,10.9148,0.042
86190ba77ffffff,2018-08-02T02:00:00,11.1794,0.4569
86190ba77ffffff,2018-08-02T03:00:00,11.4027,0.9439
86190ba77ffffff,2018-08-02T04:00:00,11.5757,1.4946
86190ba77ffffff,2018-08-02T05:00:00,11.6906,2.0978
86190ba77ffffff,2018-08-02T06:00:00,11.7411,2.7394
86190ba77ffffff,2018-08-02T07:00:00,11.7238,3.404
86190ba77ffffff,2018-08-02T08:00:00,11.638,4.0747
86190ba77ffffff,2018-08-02T09:00:00,11.486,4.7345
86190ba77ffffff,2018-08-02T10:00:00,11.2733,5.3673
86190ba77ffffff,2018-08-02T11:00:00,11.008,5.9584
86190ba77ffffff,2018-08-02T12:00:00,10.7,6.4952
86190ba77ffffff,2018-08-02T13:00:00,10.3606,6.968
86190ba77ffffff,2018-08-02T14:00:00,10.0015,7.3697
86190ba77ffffff,2018-08-02T15:00:00,9.634,7.6962
86190ba77ffffff,2018-08-02T16:00:00,9.2681,7.9459
86190ba77ffffff,2018-08-02T17:00:00,8.9123,8.1197
86190ba77ffffff,2018-08-02T18:00:00,8.5733,8.22
86190ba77ffffff,2018-08-02T19:00:00,8.2553,8.2512
86190ba77ffffff,2018-08-02T20:00:00,7.9606,8.2184
86190ba77ffffff,2018-08-02T21:00:00,7.6896,8.1276
86190ba77ffffff,2018-08-02T22:00:00,7.4409,7.9855
86190ba77ffffff,2018-08-02T23:00:00,7.212,7.7987
86190ba77ffffff,2018-08-03T00:00:00,6.9996,7.5742
86190ba77ffffff,2018-08-03T01:00:00,6.7998,7.3189
86190ba77ffffff,2018-08-03T02:00:00,6.6089,7.0395
86190ba77ffffff,2018-08-03T03:00:00,6.4232,6.7424
86190ba77ffffff,2018-08-03T04:00:00,6.2399,6.4336
86190ba77ffffff,2018-08-03T05:00:00,6.0566,6.1189
86190ba77ffffff,2018-08-03T06:00:00,5.8721,5.803
86190ba77ffffff,2018-08-03T07:00:00,5.6858,5.4905
86190ba77ffffff,2018-08-03T08:00:00,5.4979,5.1849
86190ba77ffffff,2018-08-03T09:00:00,5.3096,4.8893
86190ba77ffffff,2018-08-03T10:00:00,5.1224,4.6059
86190ba77ffffff,2018-08-03T11:00:00,4.9386,4.3366
86190ba77ffffff,2018-08-03T12:00:00,4.7605,4.0823
86190ba77ffffff,2018-08-03T13:00:00,4.591,3.8439
86190ba77ffffff,2018-08-03T14:00:00,4.4327,3.6215
86190ba77ffffff,2018-08-03T15:00:00,4.2885,3.4152
86190ba77ffffff,2018-08-03T16:00:00,4.161,3.2246
86190ba77ffffff,2018-08-03T17:00:00,4.0528,3.0492
86190ba77ffffff,2018-08-03T18:00:00,3.9661,2.8881
86190ba77ffffff,2018-08-03T19:00:00,3.9031,2.7403
86190ba77ffffff,2018-08-03T20:00:00,3.8656,2.6045
86190ba77ffffff,2018-08-03T21:00:00,3.8552,2.4791
86190ba77ffffff,2018-08-03T22:00:00,3.8733,2.362
86190ba77ffffff,2018-08-03T23:00:00,3.9208,2.251
86190ba67ffffff,2018-08-01T00:00:00,2.9807,1.7028
86190ba67ffffff,2018-08-01T01:00:00,3.0419,1.6244
86190ba67ffffff,2018-08-01T02:00:00,3.133,1.5497
86190ba67ffffff,2018-08-01T03:00:00,3.2541,1.4754
86190ba67ffffff,2018-08-01T04:00:00,3.4048,1.3983
86190ba67ffffff,2018-08-01T05:00:00,3.5845,1.3149
86190ba67ffffff,2018-08-01T06:00:00,3.7915,1.222
86190ba67ffffff,2018-08-01T07:00:00,4.024,1.1166
86190ba67ffffff,2018-08-01T08:00:00,4.2795,0.9967
86190ba67ffffff,2018-08-01T09:00:00,4.5552,0.861
86190ba67ffffff,2018-08-01T10:00:00,4.8479,0.7093
86190ba67ffffff,2018-08-01T11:00:00,5.1545,0.5429
86190ba67ffffff,2018-08-01T12:00:00,5.472,0.3644
86190ba67ffffff,2018-08-01T13:00:00,5.7977,0.178
86190ba67ffffff,2018-08-01T14:00:00,6.1296,-0.0108
86190ba67ffffff,2018-08-01T15:00:00,6.466,-0.1953
86190ba67ffffff,2018-08-01T16:00:00,6.8059,-0.3676
86190ba67ffffff,2018-08-01T17:00:00,7.1487,-0.5192
86190ba67ffffff,2018-08-01T18:00:00,7.4939,-0.6412
86190ba67ffffff,2018-08-01T19:00:00,7.841,-0.7243
86190ba67ffffff,2018-08-01T20:00:00,8.1888,-0.7598
86190ba67ffffff,2018-08-01T21:00:00,8.5355,-0.7395
86190ba67ffffff,2018-08-01T22:00:00,8.8778,-0.6562
86190ba67ffffff,2018-08-01T23:00:00,9.2113,-0.5044
86190ba67ffffff,2018-08-02T00:00:00,9.53,-0.2806
86190ba67ffffff,2018-08-02T01:00:00,9.8267,0.0168
86190ba67ffffff,2018-08-02T02:00:00,10.0932,0.3861
86190ba67ffffff,2018-08-02T03:00:00,10.3207,0.8232
86190ba67ffffff,2018-08-02T04:00:00,10.5009,1.3207
86190ba67ffffff,2018-08-02T05:00:00,10.6261,1.8684
86190ba67ffffff,2018-08-02T06:00:00,10.6902,2.4539
86190ba67ffffff,2018-08-02T07:00:00,10.6897,3.0626
86190ba67ffffff,2018-08-02T08:00:00,10.6235,3.6788
86190ba67ffffff,2018-08-02T09:00:00,10.4935,4.2866
86190ba67ffffff,2018-08-02T10:00:00,10.3046,4.8704
86190ba67ffffff,2018-08-02T11:00:00,10.0639,5.4163
86190ba67ffffff,2018-08-02T12:00:00,9.7809,5.9121
86190ba67ffffff,2018-08-02T13:00:00,9.466,6.3482
86190ba67ffffff,2018-08-02T14:00:00,9.1303,6.7177
86190ba67ffffff,2018-08-02T15:00:00,8.7844,7.0163
86190ba67ffffff,2018-08-02T16:00:00,8.438,7.2423
86190ba67ffffff,2018-08-02T17:00:00,8.0993,7.3962
86190ba67ffffff,2018-08-02T18:00:00,7.7748,7.4804
86190ba67ffffff,2018-08-02T19:00:00,7.4687,7.4988
86190ba67ffffff,2018-08-02T20:00:00,7.1833,7.4563
86190ba67ffffff,2018-08-02T21:00:00,6.919,7.3585
86190ba67ffffff,2018-08-02T22:00:00,6.6749,7.2118
86190ba67ffffff,2018-08-02T23:00:00,6.4485,7.0225
86190ba67ffffff,2018-08-03T00:00:00,6.2367,6.7974
86190ba67ffffff,2018-08-03T01:00:00,6.0361,6.543
86190ba67ffffff,2018-08-03T02:00:00,5.843,6.2658
86190ba67ffffff,2018-08-03T03:00:00,5.6542,5.972
86190ba67ffffff,2018-08-03T04:00:00,5.4668,5.6674
86190ba67ffffff,2018-08-03T05:00:00,5.2789,5.3575
86190ba67ffffff,2018-08-03T06:00:00,5.0893,5.047
86190ba67ffffff,2018-08-03T07:00:00,4.8974,4.7403
86190ba67ffffff,2018-08-03T08:00:00,4.7038,4.4409
86190ba67ffffff,2018-08-03T09:00:00,4.5094,4.1518
86190ba67ffffff,2018-08-03T10:00:00,4.3159,3.8753
86190ba67ffffff,2018-08-03T11:00:00,4.1256,3.6131
86190ba67ffffff,2018-08-03T12:00:00,3.9408,3.3666
86190ba67ffffff,2018-08-03T13:00:00,3.7641,3.1363
86190ba67ffffff,2018-08-03T14:00:00,3.5983,2.9229
86190ba67ffffff,2018-08-03T15:00:00,3.4459,2.7264
86190ba67ffffff,2018-08-03T16:00:00,3.3096,2.5468
86190ba67ffffff,2018-08-03T17:00:00,3.1917,2.3836
86190ba67ffffff,2018-08-03T18:00:00,3.0944,2.2365
86190ba67ffffff,2018-08-03T19:00:00,3.0198,2.1045
86190ba67ffffff,2018-08-03T20:00:00,2.9697,1.9867
86190ba67ffffff,2018-08-03T21:00:00,2.9456,1.8816
86190ba67ffffff,2018-08-03T22:00:00,2.9489,1.7877
86190ba67ffffff,2018-08-03T23:00:00,2.9807,1.7028
8619096a7ffffff,2018-08-01T00:00:00,5.4493,3.1364
8619096a7ffffff,2018-08-01T01:00:00,5.5528,2.9824
8619096a7ffffff,2018-08-01T02:00:00,5.6874,2.8239
8619096a7ffffff,2018-08-01T03:00:00,5.8524,2.6575
8619096a7ffffff,2018-08-01T04:00:00,6.0464,2.4804
8619096a7ffffff,2018-08-01T05:00:00,6.2675,2.2896
8619096a7ffffff,2018-08-01T06:00:00,6.5132,2.083
